"k_estimate","k_lower_95","k_upper_95","AIC_k","AIC_k_95","AIC_0","AIC_1","Estimate","Std. Error","z value","Pr(>|z|)","R2","model","filename","n_pairs"
0.2368,-3.5663,4.016,428.153,430.153,428.1609,428.235,3.74452593298702,0.319478806749772,11.7207334379456,9.98041559204064e-32,0.868763507048171,"binomial","vonstebut2001",80
