"k_estimate","k_lower_95","k_upper_95","AIC_k","AIC_k_95","AIC_0","AIC_1","Estimate","Std. Error","z value","Pr(>|z|)","R2","model","filename","n_pairs"
0.6425,0.3384,0.9204,1105.0539,1107.0539,1112.7144,1108.4095,1.19220417619526,0.122670410033392,9.71875920094119,2.50819155069284e-22,0.131803111936818,"binomial","gazes2017_food_capuchin",22
