"k_estimate","k_lower_95","k_upper_95","AIC_k","AIC_k_95","AIC_0","AIC_1","Estimate","Std. Error","z value","Pr(>|z|)","R2","model","filename","n_pairs"
0.1554,-0.1981,0.4899,92.0022,94.0022,16.1585,15.6383,0.492003670442705,0.503024404261164,0.978091055374051,0.328029291336617,0.813455236912052,"binomial","hanke2012",13
