"k_estimate","k_lower_95","k_upper_95","AIC_k","AIC_k_95","AIC_0","AIC_1","Estimate","Std. Error","z value","Pr(>|z|)","R2","model","filename","n_pairs"
-0.0168,-1.8517,1.0415,1079.3806,1081.3806,1079.381,1081.2249,0.118806599822247,0.0476945776060849,2.4909875668359,0.0127388577523937,0.00972215040192394,"binomial","gazes2017_pebbles_SM",18
