"k_estimate","k_lower_95","k_upper_95","AIC_k","AIC_k_95","AIC_0","AIC_1","Estimate","Std. Error","z value","Pr(>|z|)","R2","model","filename","n_pairs"
0.8209,0.4875,1.1302,1452.4129,1454.4129,1462.3192,1453.0734,0.959461794441887,0.125643735780384,7.63636792938851,2.23435226836271e-14,0.0684792642608462,"binomial","gazes2017_food_SM",22
