"k_estimate","k_lower_95","k_upper_95","AIC_k","AIC_k_95","AIC_0","AIC_1","Estimate","Std. Error","z value","Pr(>|z|)","R2","model","filename","n_pairs"
0.4667,-0.7626,1.286,993.616,995.616,994.0683,994.4668,0.247956324586485,0.10246613592621,2.41988557824653,0.0155253914613448,0.00956903488703302,"binomial","gazes2017_pebbles_capuchin",19
