"a","b","abs_diff","mean_ab","response","N"
90,15,75,52.5,0.854285714,100
90,30,60,60,0.802857143,100
90,45,45,67.5,0.725714286,100
90,60,30,75,0.665714286,100
90,75,15,82.5,0.568571429,100
