"a","b","abs_diff","mean_ab","response"
60,15,45,37.5,1
60,15,45,37.5,0.508948545861298
60,15,45,37.5,0.683394160583942
60,15,45,37.5,0.833333333333333
60,15,45,37.5,0.513736263736264
60,15,45,37.5,0.804147465437788
60,15,45,37.5,0.62904717853839
60,15,45,37.5,0.904532967032967
60,15,45,37.5,0.6272040302267
60,15,45,37.5,0.936274509803922
60,15,45,37.5,0.527308838133069
60,15,45,37.5,0.6748046875
60,15,45,37.5,0.656081485919712
60,15,45,37.5,0.498810467882633
60,15,45,37.5,0.873062730627306
60,20,40,40,0.972602739726027
60,20,40,40,0.923547400611621
60,20,40,40,0.699194270367055
60,20,40,40,0.407474382157926
60,20,40,40,0.833187006145742
60,20,40,40,1
60,20,40,40,0.606281957633309
60,20,40,40,0.68120590121873
60,20,40,40,0.622781911848884
60,20,40,40,0.709519934906428
60,20,40,40,0.334782608695652
60,20,40,40,0.191873589164786
60,20,40,40,0.538387715930902
60,20,40,40,1
60,20,40,40,0.937535171637591
60,30,30,45,0.817921146953405
60,30,30,45,0.586046511627907
60,30,30,45,1
60,30,30,45,0.550108147080029
60,30,30,45,0.262527233115468
60,30,30,45,0.696378830083565
60,30,30,45,0.587780898876405
60,30,30,45,0.942028985507246
60,30,30,45,0.650969529085873
60,30,30,45,0.818094321462945
60,30,30,45,0.792772861356932
60,30,30,45,0.628594905505341
60,30,30,45,0.375
60,30,30,45,0.597156398104265
60,30,30,45,0.363760217983651
60,30,30,45,0.52281746031746
60,30,30,45,0.185074626865672
60,30,30,45,0.402160864345738
60,30,30,45,0.124231242312423
60,30,30,45,0.482486865148862
60,30,30,45,0.891495601173021
60,30,30,45,0.591854419410745
60,30,30,45,0.382940108892922
60,30,30,45,0.295658682634731
60,30,30,45,0.152898550724638
60,40,20,50,0.430722891566265
60,40,20,50,0.996075866579464
60,40,20,50,0.319097502014504
60,40,20,50,0.434871099050204
60,40,20,50,0.485100485100485
60,40,20,50,0.388888888888889
60,40,20,50,0.531298904538341
60,40,20,50,0.620446533490012
60,40,20,50,0.576164874551971
60,40,20,50,0.385297845373891
60,40,20,50,0.602521008403361
60,40,20,50,0.706766917293233
60,40,20,50,0.674546887312845
60,40,20,50,0.538644470868014
60,40,20,50,0.937634408602151
60,40,20,50,0.42795232936078
60,40,20,50,0.564277588168373
60,40,20,50,0.647272727272727
60,40,20,50,0.177189409368635
60,40,20,50,0.845518118245391
60,40,20,50,0.453451043338684
60,40,20,50,0.99518238128011
60,40,20,50,0.568976478067387
60,40,20,50,0.489990467111535
60,40,20,50,0.4477050413845
60,50,10,55,0.165532879818594
60,50,10,55,0.502242152466368
60,50,10,55,0.822539949537426
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0.972154963680387
60,50,10,55,0.0272873194221509
60,50,10,55,0.528715216104204
60,50,10,55,0.367882277671145
60,50,10,55,0.598095238095238
60,50,10,55,0.565698478561549
60,50,10,55,1
60,50,10,55,0.617370892018779
60,50,10,55,0.495412844036697
60,50,10,55,0
60,50,10,55,0.350330500472144
60,50,10,55,0.232510288065844
60,50,10,55,0.159975669099757
60,50,10,55,0.886916502301118
60,50,10,55,0.0248203788373612
60,50,10,55,0.722695584817971
60,50,10,55,0.545702592087312
60,50,10,55,0.601921024546425
60,50,10,55,0.196377502383222
60,50,10,55,0.312898089171975
