"a","b","abs_diff","mean_ab","response","N"
29.97825336,64,34.02174664,46.98912668,0.913872465,2
32.18444352,64,31.81555648,48.09222176,0.861928026,2
35.81768573,64,28.18231427,49.908842865,0.804427247,2
38.44743599,64,25.55256401,51.223717995,0.745058851,2
42.0128431,64,21.9871569,53.00642155,0.676416323,2
45.0956321,64,18.9043679,54.54781605,0.615191937,2
47.50514024,64,16.49485976,55.75257012,0.520553931,2
68.04389559,64,4.04389559000001,66.021947795,0.542433412,2
50.96020829,64,13.03979171,57.480104145,0.431489707,2
53.72407598,64,10.27592402,58.86203799,0.372115496,2
57.69170313,64,6.30829687,60.845851565,0.331306992,2
61.93243135,64,2.06756865,62.966215675,0.275650574,2
64.17603452,64,0.176034520000002,64.08801726,0.746609668,2
