"a","b","abs_diff","mean_ab","response","N"
8,14,6,11,0.93,100
10,18,8,14,0.91,100
14,22,8,18,0.89,100
18,26,8,22,0.92,100
22,30,8,26,0.91,100
20,10,10,15,0.98,100
20,12,8,16,0.96,100
20,14,6,17,0.9,100
20,16,4,18,0.7,100
20,18,2,19,0.59,100
20,20,0,20,0.53,100
20,22,2,21,0.75,100
20,24,4,22,0.84,100
20,26,6,23,0.92,100
20,28,8,24,0.95,100
20,30,10,25,0.97,100
22,14,8,18,0.88,100
26,18,8,22,0.92,100
30,22,8,26,0.9,100
34,26,8,30,0.84,100
40,30,10,35,0.87,100
