"a","b","abs_diff","mean_ab","response","N"
50,89.82469859,39.82469859,69.912349295,0.34731215949574,50
50,104.8209372,54.8209372,77.4104686,0.580600952521208,50
50,119.7665947,69.7665947,84.88329735,0.626306232238674,50
50,135.0884921,85.0884921,92.54424605,0.91354598512033,50
50,150.603706,100.603706,100.301853,0.763935998952181,50
100,119.3734286,19.3734286,109.6867143,0.126090679891664,50
100,150.2084612,50.2084612,125.1042306,0.462657875351472,50
100,210.2433037,110.2433037,155.12165185,0.755825443344285,50
100,270.8116722,170.8116722,185.4058361,0.962750699141145,50
100,301.2808584,201.2808584,200.6404292,0.943593060406368,50
100,120.0455328,20.0455328,110.0227664,0.214801690814333,50
100,150.9304535,50.9304535,125.46522675,0.581118187972672,50
100,180.1247204,80.1247204,140.0623602,0.534705527092449,50
100,210.9126364,110.9126364,155.4563182,0.811295817283936,50
100,240.8288955,140.8288955,170.41444775,0.85716727246524,50
100,271.4311167,171.4311167,185.71555835,0.961995966640633,50
100,300.6586423,200.6586423,200.32932115,0.946346576740206,50
100,120.1979688,20.1979688,110.0989844,0.385717312323197,50
100,150.5923228,50.5923228,125.2961614,0.302336446100362,50
100,179.9778275,79.9778275,139.98891375,0.426753149442493,50
100,210.7186269,110.7186269,155.35931345,0.648940966874473,50
100,241.3069903,141.3069903,170.65349515,0.736678563445649,50
100,270.6980381,170.6980381,185.34901905,0.86598436573416,50
100,301.1921684,201.1921684,200.5960842,0.870607280436401,50
100,120.5541148,20.5541148,110.2770574,0.173266043525364,50
100,150.0005939,50.0005939,125.00029695,0.346796591078976,50
100,180.6360739,80.6360739,140.31803695,0.472705823809688,50
100,211.4267614,111.4267614,155.7133807,0.731925113606183,50
100,241.44834,141.44834,170.72417,0.864981246655205,50
100,271.4228021,171.4228021,185.71140105,0.957568255258824,50
100,301.1699958,201.1699958,200.5849979,0.854951251894554,50
100,120.7564389,20.7564389,110.37821945,0.3144643958246,50
100,150.3026944,50.3026944,125.1513472,0.586629195405485,50
100,180.9880625,80.9880625,140.49403125,0.763808740989876,50
