"a","b","abs_diff","mean_ab","response"
30,20,10,25,1
30,20,10,25,0
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,0
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,0
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,0
30,20,10,25,0
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,0
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,0
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,0
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
30,20,10,25,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,0
