"a","b","abs_diff","mean_ab","response"
294,294,0,294,0
238.03,294,55.97,266.015,1
90,294,204,192,1
46,294,248,170,1
258.02,294,35.98,276.01,1
255.96,294,38.04,274.98,0
115,294,179,204.5,1
224.95,294,69.05,259.475,1
1190.88,1190.88,0,1190.88,0
859.95,1190.88,330.93,1025.415,1
772.86,1190.88,418.02,981.87,0
1035.1,1190.88,155.78,1112.99,1
865.83,1190.88,325.05,1028.355,1
263.04,1190.88,927.84,726.96,1
894.96,1190.88,295.92,1042.92,1
2538.8,2538.8,0,2538.8,0
2086.56,2538.8,452.24,2312.68,1
1736.04,2538.8,802.76,2137.42,1
2462.6,2538.8,76.1999999999998,2500.7,1
1731.6,2538.8,807.2,2135.2,1
439.95,2538.8,2098.85,1489.375,1
2240.94,2538.8,297.86,2389.87,0
2682.57,2688,5.42999999999984,2685.285,1
1884.96,2688,803.04,2286.48,1
1597.86,2688,1090.14,2142.93,1
2688,2688,0,2688,0
1389.3,2688,1298.7,2038.65,1
24,2688,2664,1356,1
2300.52,2688,387.48,2494.26,0
594,597.18,3.18000000000006,595.59,1
454.08,597.18,143.1,525.63,1
236.96,597.18,360.22,417.07,1
597.18,597.18,0,597.18,0
304.06,597.18,293.12,450.62,1
264.03,597.18,333.15,430.605,1
577.98,597.18,19.2,587.58,0
1291.95,1397.22,105.27,1344.585,1
902.09,1397.22,495.13,1149.655,1
94.99,1397.22,1302.23,746.105,1
1285.16,1397.22,112.06,1341.19,1
1279.74,1397.22,117.48,1338.48,0
300.95,1397.22,1096.27,849.085,1
1397.22,1397.22,0,1397.22,0
1049.04,1052.14,3.09999999999991,1050.59,1
797.16,1052.14,254.98,924.65,1
1052.14,1052.14,0,1052.14,0
910.72,1052.14,141.42,981.43,1
135,1052.14,917.14,593.57,0
1037.12,1052.14,15.02,1044.63,1
230,252,22,241,1
176.04,252,75.96,214.02,1
172.97,252,79.03,212.485,1
252,252,0,252,1
210.99,252,41.01,231.495,1
217.03,252,34.97,234.515,1
93,252,159,172.5,1
428.07,474.1,46.03,451.085,1
336.96,474.1,137.14,405.53,1
330.08,474.1,144.02,402.09,1
404.04,474.1,70.0600000000001,439.07,1
474.1,474.1,0,474.1,1
309.98,474.1,164.12,392.04,1
