"a","b","abs_diff","mean_ab","response","N"
88.4461425085335,22,66.4461425085335,55.2230712542668,0.438040346,6
63.3867335830809,22,41.3867335830809,42.6933667915405,0.541786744,6
44.1115095732733,22,22.1115095732733,33.0557547866366,0.481268012,6
31.3051714515369,22,9.3051714515369,26.6525857257685,0.481268012,6
15.6130989153518,22,6.38690108464823,18.8065494576759,0.590778098,6
10.972307459526,22,11.027692540474,16.486153729763,0.65129683,6
7.71093116020712,22,14.2890688397929,14.8554655801036,0.668587896,6
5.52619623140807,22,16.4738037685919,13.763098115704,0.760806916,6
64.9578297017468,16,48.9578297017468,40.4789148508734,0.585014409,6
45.6499561873119,16,29.6499561873119,30.8249780936559,0.556195965,6
32.0810978714715,16,16.0810978714715,24.0405489357357,0.544668588,6
22.7673974192996,16,6.76739741929957,19.3836987096498,0.550432277,6
11.3549810293467,16,4.64501897065326,13.6774905146734,0.544668588,6
8.05843263789399,16,7.94156736210601,12.029216318947,0.602305476,6
5.718929552484,16,10.281070447516,10.859464776242,0.694524496,6
3.94105944119036,16,12.0589405588096,9.97052972059518,0.780979827,6
43.7918801406367,11,32.7918801406367,27.3959400703184,0.674351585,6
31.0783359858787,11,20.0783359858787,21.0391679929394,0.674351585,6
22.2729239463272,11,11.2729239463272,16.6364619731636,0.622478386,6
15.6525857257685,11,4.65258572576845,13.3262928628842,0.590778098,6
7.88341564617834,11,3.11658435382166,9.44170782308917,0.573487032,6
5.48615372976298,11,5.51384627023702,8.24307686488149,0.685878963,6
3.93176406733275,11,7.06823593266725,7.46588203366638,0.780979827,6
2.73615689711076,11,8.26384310288924,6.86807844855538,0.867435159,6
32.1622336394667,8,24.1622336394667,20.0811168197334,0.783861671,6
23.0497213029385,8,15.0497213029385,15.5248606514693,0.740634006,6
15.8841476980326,8,7.88414769803258,11.9420738490163,0.691642651,6
11.3836987096498,8,3.38369870964978,9.69184935482489,0.521613833,6
5.56731504717251,8,2.43268495282749,6.78365752358625,0.625360231,6
5.56731504717251,8,2.43268495282749,6.78365752358625,0.625360231,6
4.02921631894699,8,3.97078368105301,6.0146081594735,0.755043228,6
2.83158394791214,8,5.16841605208786,5.41579197395607,0.792507205,6
1.97052972059518,8,6.02947027940482,4.98526486029759,0.873198847,6
22.5135635476267,5.6,16.9135635476267,14.0567817738134,0.829971182,6
15.8216983200837,5.6,10.2216983200837,10.7108491600419,0.821325648,6
11.228384255015,5.6,5.62838425501502,8.41419212750751,0.726224784,6
8.04705079561572,5.6,2.44705079561572,6.82352539780786,0.685878963,6
4.05289242310372,5.6,1.54710757689628,4.82644621155186,0.654178674,6
2.79295098969752,5.6,2.80704901030248,4.19647549484876,0.740634006,6
2.0016253433694,5.6,3.5983746566306,3.8008126716847,0.850144092,6
1.40666813163114,5.6,4.19333186836885,3.50333406581557,0.896253602,6
16.2394574254367,4,12.2394574254367,10.1197287127183,0.878962536,6
11.5248606514693,4,7.52486065146926,7.76243032573463,0.829971182,6
8.17899324305968,4,4.17899324305968,6.08949662152984,0.763688761,6
5.69184935482489,4,1.69184935482489,4.84592467741245,0.662824207,6
2.811066452081,4,1.188933547919,3.4055332260405,0.65129683,6
2.0344447403906,4,1.9655552596094,3.0172223701953,0.746397695,6
1.0047629511651,4,2.9952370488349,2.50238147558255,0.876080692,6
11.2567817738134,2.8,8.45678177381336,7.02839088690668,0.870317003,6
8.06740245602848,2.8,5.26740245602848,5.43370122801424,0.850144092,6
5.66947154997419,2.8,2.86947154997419,4.2347357749871,0.809798271,6
4.10314973776155,2.8,1.30314973776155,3.45157486888077,0.682997118,6
1.94856026651038,2.8,0.851439733489622,2.37428013325519,0.636887608,6
1.41022571163145,2.8,1.38977428836855,2.10511285581572,0.752161383,6
0.981391238571816,2.8,1.81860876142818,1.89069561928591,0.766570605,6
0.703334065815572,2.8,2.09666593418443,1.75166703290779,0.778097983,6
8.04055840986669,2,6.04055840986669,5.02027920493334,0.902017291,6
5.70624452341399,2,3.70624452341399,3.85312226170699,0.88184438,6
4.01013723393394,2,2.01013723393394,3.00506861696697,0.812680115,6
2.84592467741245,2,0.845924677412446,2.42296233870622,0.723342939,6
1.41937262866834,2,0.580627371331657,1.70968631433417,0.550432277,6
0.997482496320543,2,1.00251750367946,1.49874124816027,0.642651297,6
0.7148661940605,2,1.2851338059395,1.35743309703025,0.662824207,6
0.492632430148795,2,1.50736756985121,1.2463162150744,0.685878963,6
