"date","ref_roughness","delta_roughness","IR_ID_1","IR_ID_2","ref_target","choice_target","time_delay","bat_no"
7.3209251880353,1.8,1.3,331,674,2,2,4.375,2
7.32092519146412,1.8,1,333,590,2,2,4.015,2
7.32092519622569,1.8,0.8,347,546,1,1,5.625,2
7.3209251997522,1.8,0.1,337,353,2,1,1.734,2
7.32092520122789,1.8,0.6,332,476,2,1,1.422,2
7.32092520421007,1.8,1.1,342,623,1,1,7.203,2
7.32092520859734,1.8,1.5,333,701,2,2,4.422,2
7.3209252146213,1.8,0.5,338,461,1,2,10.5,2
7.32092521967222,1.8,1.2,347,627,2,1,11.531,2
7.32092522349537,1.8,0.4,328,439,2,2,6.562,2
7.32092524503032,1.8,0.9,336,557,1,1,13.672,2
7.32092525239977,1.8,0.2,326,400,1,2,6.453,2
7.32092525568206,1.8,0.7,341,510,1,1,2.46899999999999,2
7.32100490842106,1.8,1.4,343,691,2,2,2,2
7.32100491303623,1.8,0.9,328,568,2,2,1.782,2
7.32100491756644,1.8,0.6,342,491,2,1,2.25,2
7.32100492430833,1.8,1.3,339,669,1,1,2.094,2
7.32100492674792,1.8,0.4,350,448,1,1,1.422,2
7.32100494040532,1.8,1.5,330,708,2,2,3.265,2
7.32100494512349,1.8,1.1,341,620,1,1,4.469,2
7.32100494925046,1.8,0.7,339,524,2,2,3.85899999999999,2
7.32100495557454,1.8,1,336,592,1,1,3.281,2
7.32100496030185,1.8,1.4,328,688,2,2,6.719,2
7.32100496709433,1.8,0.8,330,534,1,1,4.906,2
7.32100497416539,1.8,1.2,326,633,2,2,4.672,2
7.3210049804787,1.8,1,345,597,1,1,6.938,2
7.32101495029653,1.8,0.9,345,551,2,2,1.391,2
7.32101495580509,1.8,0.6,348,495,1,1,2.047,2
7.32101495856296,1.8,0.2,348,394,1,2,2.063,2
7.3210149628978,1.8,0.5,338,464,2,2,2.781,2
7.32101496863426,1.8,0.1,334,359,2,2,5.547,2
7.32101497508854,1.8,0.3,339,422,1,1,4.297,2
7.32101497863669,1.8,1.4,348,695,2,2,3.656,2
7.32101498264606,1.8,0.3,333,407,1,2,3.406,2
7.32101498425556,1.8,1.3,345,666,1,1,2.875,2
7.32101499166296,1.8,1.2,338,650,1,1,6,2
7.32101499498692,1.8,0.5,340,473,2,1,11.156,2
7.32101499622928,1.8,0.1,333,366,1,2,4.218,2
7.32101500098009,1.8,1.1,331,602,2,2,10.391,2
7.32101500661887,1.8,0.8,345,538,2,2,5.672,2
7.32101501254699,1.8,0.2,343,383,1,1,4.907,2
7.32101501788553,1.8,1.5,334,701,1,1,2.329,2
7.32101502069769,1.8,0.4,340,439,2,1,3.875,2
7.32101502734734,1.8,0.7,346,513,2,2,13.969,2
7.32101503813831,1.8,1.2,345,644,2,2,9.453,2
7.32101504399769,1.8,0.8,329,526,1,1,3.234,2
7.32101506181273,1.8,0.4,345,446,2,1,6.85899999999999,2
7.32105491763958,1.8,0.9,329,559,1,1,3.141,2
7.32105492113715,1.8,0.6,336,480,1,1,2.422,2
7.32105492539062,1.8,0.2,348,385,1,2,2.11,2
7.32105492831667,1.8,0.7,347,505,2,2,2.547,2
7.32105493235313,1.8,0.3,350,418,1,1,2.36,2
7.32105493593924,1.8,0.1,350,351,2,1,2.625,2
7.32105493786887,1.8,0.5,333,468,1,1,4.094,2
7.32105494072083,1.8,0.8,338,529,2,2,2.453,2
7.32105494559641,1.8,0.5,347,474,2,2,3.828,2
7.32105495346134,1.8,0.3,332,425,1,2,3.5,2
7.32105495650127,1.8,0.9,343,565,2,2,3.39,2
7.3210549657515,1.8,0.2,345,393,1,1,2.937,2
7.32105497047882,1.8,0.7,348,523,1,1,8.735,2
7.32105497525127,1.8,0.4,335,438,2,2,4.094,2
7.32105497968924,1.8,0.1,335,351,1,1,3.297,2
7.32105498355567,1.8,0.6,346,499,1,1,4.094,2
7.32105498970984,1.8,0.9,346,572,2,2,10.922,2
7.32105499498877,1.8,0.3,346,401,2,1,4.219,2
7.32105499853148,1.8,0.7,328,507,2,2,8.469,2
7.3210851195728,1.8,0.8,347,540,1,1,2.313,2
7.32108513204931,1.8,0.2,346,397,2,2,1.563,2
7.3210851372015,1.8,0.5,329,465,1,1,3.875,2
7.32108514089803,1.8,0.1,341,367,1,2,2.703,2
7.321085142211,1.8,0.6,341,499,2,2,2.265,2
7.32108514627813,1.8,0.4,336,433,1,1,2.546,2
7.32108514985347,1.8,0.8,348,539,2,2,5.532,2
7.32108515504005,1.8,0.4,338,430,2,1,2.031,2
7.32108515823565,1.8,0.2,338,379,1,1,3.907,2
7.3210851620044,1.8,0.7,329,504,2,2,2.156,2
7.32108516548032,1.8,0.3,341,412,1,1,2.031,2
7.32108517080069,1.8,0.9,330,574,2,2,2.312,2
7.32108517920463,1.8,0.1,338,372,2,1,4.719,2
7.32108518123912,1.8,0.6,337,486,1,2,6.297,2
7.32108518223194,1.8,0.5,331,460,2,1,3.406,2
7.3210851838397,1.8,0.9,337,555,2,2,2.359,2
7.32108518807326,1.8,0.6,350,500,1,1,4.46899999999999,2
7.32108519433403,1.8,0.3,333,415,1,1,4.078,2
7.32108519883715,1.8,0.1,334,359,2,2,5.422,2
7.32108520256794,1.8,0.5,344,475,1,1,2.563,2
7.32108520901146,1.8,0.8,338,545,2,2,4.922,2
7.32108521520544,1.8,0.4,327,433,1,1,5.218,2
7.32108522020938,1.8,0.2,339,388,2,2,4.157,2
7.32108522437419,1.8,0.7,332,509,1,1,6.234,2
7.32108523455579,1.8,0.5,327,457,1,1,3.703,2
7.32108523935,1.8,0.8,327,533,2,2,8.688,2
7.32108525400208,1.8,0.3,348,405,1,1,11.656,2
7.32109619257268,1.8,0.7,326,517,1,2,2.375,2
7.32109619385301,1.8,0.9,332,563,1,1,1.65600000000001,2
7.32109619605567,1.8,0.2,338,380,1,1,2.515,2
7.32109619766528,1.8,0.6,334,484,2,1,2.187,2
7.32109619908669,1.8,0.1,337,368,2,2,2.078,2
7.32109620040868,1.8,0.4,331,437,1,2,2.313,2
7.32109620342882,1.8,0.8,340,547,2,1,2.891,2
7.32109620485567,1.8,0.4,346,434,1,2,3.375,2
7.32109620629155,1.8,0.9,346,572,2,2,2.188,2
7.32109620848333,1.8,0.2,347,378,2,2,2.094,2
7.32109621000243,1.8,0.6,350,482,1,1,3.156,2
7.32109621132269,1.8,0.1,347,366,1,2,3.594,2
7.32109621386169,1.8,0.5,326,461,1,1,2.5,2
7.32109621550012,1.8,0.3,341,412,2,2,2.813,2
7.32109621733218,1.8,0.7,340,524,2,2,3.781,2
7.3210962187897,1.8,0.4,345,433,2,1,4.391,2
7.32109622014421,1.8,0.7,349,518,1,1,1.734,2
7.32109622271412,1.8,0.2,334,384,1,2,3.969,2
7.32109622373947,1.8,0.9,332,561,2,1,3.188,2
7.32109622567627,1.8,0.3,337,422,2,1,2.64,2
7.32109622778681,1.8,0.6,348,498,1,2,2.547,2
7.32109622958623,1.8,0.1,343,375,2,2,2.672,2
7.32109623163692,1.8,0.8,345,545,1,1,2.516,2
7.32109623336401,1.8,0.5,332,468,1,2,3.859,2
7.32109623487407,1.8,0.9,344,573,2,1,3.48399999999999,2
7.32109623619607,1.8,0.5,345,458,2,1,3.922,2
7.32109623772234,1.8,0.3,332,404,1,2,3.671,2
7.32109623950556,1.8,0.8,333,531,2,2,3.062,2
7.32109624108426,1.8,0.2,331,397,1,2,3.03100000000001,2
7.32109624232674,1.8,0.7,342,515,2,1,3.125,2
7.32109624510995,1.8,0.1,326,354,1,2,6.735,2
7.32109624749711,1.8,0.6,337,484,2,1,3.735,2
7.32109624992037,1.8,0.4,330,439,1,1,3.406,2
7.32109625180474,1.8,0.8,345,529,2,2,2.406,2
7.32109625359329,1.8,0.4,331,437,1,2,4.593,2
7.32109625551574,1.8,0.7,328,512,2,2,4.234,2
7.32109625787037,1.8,0.5,327,470,2,2,4.14,2
7.32109625989942,1.8,0.2,338,385,1,1,3.266,2
7.32109626196829,1.8,0.9,349,552,2,1,2.563,2
7.32109626332639,1.8,0.3,336,418,1,2,3.828,2
7.32109626612766,1.8,0.6,326,490,2,2,5.016,2
7.32109626792535,1.8,0.1,346,356,1,1,3.25,2
7.32109626997789,1.8,0.9,329,551,1,1,3.125,2
7.32109627181713,1.8,0.6,338,483,2,2,3.828,2
7.32109627379919,1.8,0.4,332,443,2,1,5.313,2
7.32109627547743,1.8,0.2,326,397,2,2,6.281,2
7.32109627790069,1.8,0.8,334,530,1,1,5.516,2
7.32109628168403,1.8,0.3,348,416,1,2,3.297,2
7.32109628372569,1.8,0.7,344,514,2,2,5.578,2
7.32109628694479,1.8,0.5,326,453,1,1,4.25,2
7.32109629004444,1.8,0.1,349,372,2,2,6.469,2
7.32109629229051,1.8,0.8,340,528,1,2,4.5,2
7.32109629487118,1.8,0.5,345,460,2,2,5.813,2
7.3210962965603,1.8,0.3,345,412,1,2,6.016,2
7.32109629877928,1.8,0.7,328,509,1,1,6.046,2
7.32109630353009,1.8,0.6,327,499,1,2,4.391,2
7.32109630568576,1.8,0.1,350,359,2,1,9.094,2
7.3210963084147,1.8,0.9,337,558,2,2,8.265,2
7.32109631056308,1.8,0.2,342,397,2,1,6.437,2
7.32109631421435,1.8,0.4,341,449,1,2,8.656,2
7.32109631698495,1.8,0.8,348,535,2,2,6.578,2
7.32109631964514,1.8,0.5,349,461,1,1,4.469,2
7.32109632212095,1.8,0.2,338,379,1,2,8.532,2
7.32109632925521,1.8,0.7,335,522,1,1,52.328,2
7.32112463838252,1.8,0.9,332,555,2,2,2.39,2
7.32112464081123,1.8,0.6,345,491,2,2,6.078,2
7.32112464319109,1.8,0.4,346,442,1,1,2.703,2
7.32112464563079,1.8,0.1,349,355,2,2,2.14,2
7.3211246479456,1.8,0.3,350,407,1,1,3.078,2
7.32112465087338,1.8,0.8,333,536,1,1,4.672,2
7.3211246548412,1.8,0.6,349,496,2,2,4.562,2
7.32112465792639,1.8,0.3,342,401,2,1,3.922,2
7.32112466046366,1.8,0.9,329,557,1,1,10.844,2
7.32112466458507,1.8,0.2,331,388,1,1,1.938,2
7.32112466763229,1.8,0.5,326,464,2,2,2.266,2
7.32112467146991,1.8,0.7,337,521,1,1,3.172,2
7.32112467436701,1.8,0.1,344,366,2,1,2.578,2
7.32112467731111,1.8,0.4,349,445,1,1,12.984,2
7.3211246825647,1.8,0.8,347,543,2,2,3.766,2
7.32112469070995,1.8,0.5,333,468,1,1,14.125,2
7.32112469503391,1.8,0.3,332,423,1,1,6.21899999999999,2
7.32112470077396,1.8,0.9,330,563,1,1,12.61,2
7.32112471002963,1.8,0.4,332,434,2,2,5.672,2
7.32112471293218,1.8,0.7,338,519,2,1,4.719,2
7.32112471561956,1.8,0.2,334,400,2,1,13.016,2
7.32112471775706,1.8,0.6,334,493,1,1,5.312,2
7.32112472781204,1.8,0.1,349,375,1,1,3.562,2
7.32113636467188,1.8,0.9,326,554,1,1,3.688,2
7.32113636780046,1.8,0.6,337,489,2,2,6.047,2
7.32113637021296,1.8,0.3,345,419,2,1,2.406,2
7.32113637182789,1.8,0.2,326,385,1,2,2.187,2
7.32113637417349,1.8,0.5,332,465,1,1,8.89,2
7.32113637856806,1.8,0.8,342,546,1,2,5.234,2
7.32113638108542,1.8,0.4,327,431,2,1,4.672,2
7.32113638504051,1.8,0.7,349,521,1,1,10.172,2
7.32113638759757,1.8,0.1,350,363,2,2,3.266,2
7.32113639020174,1.8,0.7,331,525,1,1,2.656,2
7.32113639213495,1.8,0.3,348,420,1,2,1.406,2
7.32113639536308,1.8,0.9,349,556,2,2,15.797,2
7.32113640361863,1.8,0.5,332,468,1,1,8.344,2
7.3211364062662,1.8,0.2,350,382,2,1,3.047,2
7.32113640791551,1.8,0.6,341,480,2,2,4.938,2
7.32113641208576,1.8,0.4,342,439,1,1,6.719,2
7.32113641635914,1.8,0.1,332,353,1,1,2.437,2
7.32113642088935,1.8,0.8,336,538,2,2,2.797,2
7.32113642528565,1.8,0.5,347,472,2,1,6.234,2
7.32113643094618,1.8,0.8,337,550,1,1,12,2
7.32113643788148,1.8,0.2,346,394,1,1,5.281,2
7.32113644140255,1.8,0.9,348,559,2,2,4.797,2
7.32113644567234,1.8,0.1,333,354,1,2,7.656,2
7.32113644916088,1.8,0.7,347,525,2,1,19.297,2
7.32113645185359,1.8,0.4,349,432,1,2,8.297,2
7.3211364604691,1.8,0.6,331,477,2,2,12.484,2
7.32113646608252,1.8,0.3,329,419,1,1,6.781,2
7.32114497066505,1.8,0.9,344,554,1,1,3.562,2
7.32114497537616,1.8,0.6,341,476,2,2,3.906,2
7.32114497897859,1.8,0.3,336,413,2,2,2.797,2
7.32114498256655,1.8,0.8,334,526,2,1,4.094,2
7.32114498451782,1.8,0.1,328,372,1,1,2.26600000000001,2
7.32114499411701,1.8,0.5,331,466,1,1,2.906,2
7.32114499877199,1.8,0.2,335,377,1,1,2.688,2
7.32114500385012,1.8,0.7,347,514,1,1,4.703,2
7.32114501036053,1.8,0.4,336,443,2,2,10.156,2
7.32114501572627,1.8,0.7,345,524,1,1,6.187,2
7.32114502025637,1.8,0.3,336,407,2,1,2.656,2
7.32114502271042,1.8,0.1,333,364,1,1,2.64,2
7.32114502742685,1.8,0.9,347,561,1,1,4.312,2
7.32114503214873,1.8,0.5,336,454,2,2,2.688,2
7.32114503594468,1.8,0.8,335,543,2,2,6.828,2
7.32114504353831,1.8,0.6,334,490,1,1,2.828,2
7.32114505058229,1.8,0.2,336,381,2,1,4.11,2
7.32114505213935,1.8,0.4,342,429,1,2,3.641,2
7.32115503353588,2.5,1,503,771,1,1,4.109,2
7.32115503718345,2.5,0.6,503,665,1,1,9.469,2
7.32115504068819,2.5,0.3,503,594,2,2,6.578,2
7.32115504622025,2.5,0.8,509,704,1,1,18.766,2
7.32115505104167,2.5,0.1,509,527,1,1,5.172,2
7.32115505567303,2.5,0.5,515,633,2,2,6.234,2
7.32115506180012,2.5,0.9,515,747,2,1,7.297,2
7.32115506485995,2.5,0.4,503,612,2,2,7.359,2
7.32115507132523,2.5,0.7,518,684,1,2,11.11,2
7.32115507536701,2.5,0.2,521,552,2,1,1.968,2
7.32115507703993,2.5,0.9,513,727,1,2,7.329,2
7.32115507979954,2.5,0.4,505,611,2,2,2.5,2
7.32115508652338,2.5,0.2,516,568,2,2,6.094,2
7.32115509606482,2.5,0.7,510,682,1,1,6.515,2
7.32115509983542,2.5,0.3,520,582,1,2,3.391,2
7.32115510363854,2.5,0.8,519,713,1,1,6.36,2
7.32115510937674,2.5,0.1,506,549,2,2,5.047,2
7.32115511735567,2.5,1,502,756,2,2,9.296,2
7.32115512616644,2.5,0.5,523,629,2,1,28.36,2
7.32115513404583,2.5,0.6,522,667,1,1,9.922,2
7.32122518506944,2.5,1,506,758,1,1,1.734,2
7.32122518877847,2.5,0.6,506,666,2,2,4.609,2
7.32122519272095,2.5,0.3,522,581,1,1,3.047,2
7.32122520041771,2.5,0.8,509,720,2,2,6.032,2
7.32122521275127,2.5,0.1,521,529,1,2,5.484,2
7.32122522120579,2.5,0.7,513,698,2,2,5.281,2
7.32122523020463,2.5,0.2,521,560,1,1,9.156,2
7.32122523944225,2.5,0.9,515,737,2,2,3.86,2
7.32122525358611,2.5,0.4,512,608,2,1,5.344,2
7.32122526061921,2.5,0.5,504,650,1,1,4.875,2
7.32123498362986,2.5,1,503,763,1,2,3.281,2
7.32123498575474,2.5,0.6,507,659,1,1,2.64,2
7.32123498923067,2.5,0.9,522,729,2,2,2.234,2
7.32123499200116,2.5,0.4,523,625,2,2,5.859,2
7.32123499719329,2.5,0.1,507,526,1,2,3.141,2
7.321234998989,2.5,0.7,518,690,2,2,6.266,2
7.32123500343241,2.5,0.3,521,590,2,2,6.625,2
7.32123501897778,2.5,0.5,504,633,1,1,79.687,2
7.32123502437419,2.5,0.3,521,597,2,2,3.734,2
7.32123502849745,2.5,0.2,516,570,1,1,3.328,2
7.32123503495903,2.5,0.8,509,703,2,2,3.937,2
7.32123504602674,2.5,0.4,519,620,1,1,15.094,2
7.32123504990949,2.5,0.8,520,723,2,2,3.016,2
7.3212350550184,2.5,0.5,501,629,1,1,2.39100000000001,2
7.3212350605794,2.5,0.9,515,733,2,2,17.297,2
7.32123506746053,2.5,0.6,504,653,1,1,3.469,2
7.32123507414097,2.5,1,506,757,1,1,4.562,2
7.32123508225544,2.5,0.7,522,681,2,2,32.438,2
7.32123509309525,2.5,0.1,510,535,1,1,5.968,2
7.32126654447512,2.5,1,517,767,2,2,2.953,2
7.32126655110857,2.5,0.5,525,630,1,1,6.859,2
7.32126655413588,2.5,0.2,503,570,2,2,2.813,2
7.32126655968241,2.5,0.6,505,654,1,1,3.891,2
7.32126656716574,2.5,0.3,507,598,2,2,4.75,2
7.3212665733235,2.5,0.8,520,720,2,2,9.219,2
7.32126657871991,2.5,0.2,522,558,1,2,10.125,2
7.32126658036019,2.5,0.9,523,745,2,2,3,2
7.3212665864691,2.5,0.1,504,537,1,1,2.796,2
7.32126659271192,2.5,0.7,520,679,1,2,11.172,2
7.3212666037434,2.5,0.4,511,608,2,2,1.422,2
7.32126661013449,2.5,0.8,513,714,2,1,5.406,2
7.32126661328125,2.5,0.3,519,600,1,1,2.563,2
7.32126661756539,2.5,0.9,502,730,2,2,2.344,2
7.32126662312998,2.5,0.7,507,689,1,1,6.922,2
7.3212666277,2.5,0.4,508,602,1,2,2.344,2
7.32126664331412,2.5,0.1,511,531,1,2,2.094,2
7.32126665605278,2.5,0.5,512,631,2,2,9.14,2
7.32126666145104,2.5,0.2,503,568,2,1,4.547,2
7.3212750447772,2.5,1,501,761,1,1,2.328,2
7.32127504979016,2.5,0.6,506,666,2,2,2.438,2
7.32127505396412,2.5,0.4,513,615,2,2,2.172,2
7.32127505961551,2.5,0.7,514,681,1,1,2.312,2
7.32127506349282,2.5,0.9,512,742,2,2,2.14,2
7.32127506718565,2.5,0.6,524,657,1,1,1.51600000000001,2
7.32127506916412,2.5,0.3,506,579,1,2,1.782,2
7.32127507069398,2.5,0.8,506,724,2,2,2.734,2
7.32127507550637,2.5,0.2,507,551,2,2,2.453,2
7.32127508005093,2.5,0.1,515,543,2,2,3.344,2
7.32127508706412,2.5,1,516,755,2,2,3.094,2
7.32127509119282,2.5,0.5,508,639,1,1,2.407,2
7.32127509619861,2.5,1,504,775,1,1,3.204,2
7.32127510030382,2.5,0.6,502,674,2,2,2.984,2
7.32127510555012,2.5,0.3,524,595,2,2,2.484,2
7.32127510944907,2.5,0.8,502,722,1,1,2.438,2
7.32127511423426,2.5,0.5,511,643,1,1,3.86,2
7.32127511890729,2.5,0.2,520,575,2,2,2.5,2
7.32127512692049,2.5,0.7,522,689,2,2,2.188,2
7.3212751358235,2.5,0.9,502,747,1,1,11.156,2
7.32127514060868,2.5,0.4,521,625,1,2,15.391,2
7.32127514414062,2.5,0.1,524,532,2,2,3.859,2
7.32127514766343,2.5,0.8,502,711,1,1,2.75,2
7.32127515396771,2.5,0.4,501,611,2,2,3.75,2
7.32128483011609,2.5,0.9,515,733,1,2,2.766,2
7.32128483816366,2.5,1,519,771,2,2,2.59399999999999,2
7.32128484087454,2.5,0.7,516,685,2,1,2.437,2
7.32128484239722,2.5,0.2,511,575,1,2,2.172,2
7.32128484370833,2.5,0.6,520,660,1,1,2.109,2
7.32128484744097,2.5,0.5,516,649,2,2,1.984,2
7.3212848526294,2.5,0.1,520,535,2,2,2.016,2
7.32128485707639,2.5,0.3,511,594,1,2,2.204,2
7.32128485951424,2.5,0.8,524,725,1,1,4.156,2
7.32128486353438,2.5,0.9,524,727,2,2,5.562,2
7.32128487038843,2.5,0.3,512,584,2,2,2.922,2
7.32128487825694,2.5,0.5,501,647,1,1,4.203,2
7.32128488196794,2.5,0.1,518,531,1,2,4.985,2
7.32128489306632,2.5,0.6,520,673,2,2,3.328,2
7.32128489861111,2.5,0.2,509,562,1,1,3.734,2
7.32128490273437,2.5,0.7,514,697,1,2,4.016,2
7.32128490510521,2.5,0.4,518,619,1,2,7.672,2
7.32128490750683,2.5,1,504,764,2,2,4.922,2
7.32128491533565,2.5,0.5,521,640,2,2,8.516,2
7.32128492087488,2.5,0.9,524,750,2,2,3.782,2
7.32128492659861,2.5,0.2,514,551,1,2,17.015,2
7.32128492860775,2.5,0.7,512,696,1,2,4.281,2
7.32128493191007,2.5,0.4,503,624,2,2,1.671,2
7.32128494083657,2.5,0.6,502,675,2,2,9.437,2
7.32128494619676,2.5,0.8,511,711,1,1,5.703,2
7.32128495015544,2.5,0.3,504,577,2,2,2.562,2
7.32128495768044,2.5,0.1,522,530,1,1,4.953,2
7.32128496342407,2.5,1,518,758,1,1,9.031,2
7.32130501279236,2.5,1,515,775,1,2,4.703,2
7.32130501432951,2.5,0.8,509,722,1,1,2.484,2
7.32130501715613,2.5,0.5,511,635,2,2,1.578,2
7.32130502070799,2.5,0.3,513,577,2,1,4.406,2
7.32130502319815,2.5,0.7,513,689,1,2,3.156,2
7.3213050256125,2.5,0.2,523,572,1,1,6.188,2
7.32130502850602,2.5,0.4,524,609,2,2,1.407,2
7.32130503345567,2.5,0.6,516,673,1,1,8.719,2
7.32130503732396,2.5,0.1,510,538,2,2,1.687,2
7.3213050412809,2.5,0.9,513,735,1,1,8.985,2
7.32130504457222,2.5,0.4,516,617,1,2,5.828,2
7.32130504657778,2.5,0.2,516,560,2,1,4.985,2
7.3213050503412,2.5,0.6,507,675,1,1,19.5,2
7.32130505443553,2.5,0.9,506,742,2,1,4.812,2
7.32130505700718,2.5,0.3,520,592,2,2,3.625,2
7.32130506192072,2.5,0.7,505,681,2,2,3.547,2
7.32130506672755,2.5,0.1,507,550,1,2,3.90600000000001,2
7.32130507044398,2.5,0.5,516,626,1,2,2.391,2
7.32130507835405,2.5,1,513,754,1,1,2.297,2
7.32130508163102,2.5,0.8,525,718,2,2,1.844,2
7.32130508358056,2.5,0.4,506,601,1,2,2.125,2
7.32130508558067,2.5,1,505,760,1,1,4.937,2
7.32130509106389,2.5,0.6,520,659,2,2,2.422,2
7.32130509811505,2.5,0.2,517,571,2,2,5.968,2
7.32130510228171,2.5,0.8,517,723,2,2,3.328,2
7.32134617141204,2.5,0.9,523,727,2,2,11.344,2
7.32134618078333,2.5,0.5,524,649,2,1,5.875,2
7.32134618357928,2.5,0.3,509,600,1,2,2.688,2
7.321346185536,2.5,0.7,514,687,1,1,4.188,2
7.32134618927766,2.5,0.1,517,544,2,2,2.203,2
7.32134619607384,2.5,1,510,766,1,1,2.593,2
7.32134620097465,2.5,0.5,514,642,2,2,2.562,2
7.3213462094147,2.5,0.3,503,577,2,2,3.922,2
7.32134621225937,2.5,0.7,501,681,1,1,1.64,2
7.32134621535012,2.5,0.1,502,542,2,2,2.968,2
7.32134622582095,2.5,0.9,510,730,2,2,9.031,2
7.32134623047951,2.5,0.2,516,560,1,2,4.906,2
7.32134623297882,2.5,0.8,525,714,2,2,7.562,2
7.32134623696644,2.5,0.4,524,611,2,1,2.609,2
7.32134624062859,2.5,0.6,521,664,1,2,6.656,2
7.3213462471625,2.5,1,511,761,1,1,7.25,2
7.32134625551748,2.5,0.4,507,618,1,2,26.656,2
7.32134626416377,2.5,0.3,506,596,2,1,6.75,2
7.32134626686921,2.5,0.8,517,708,1,2,6.313,2
7.32134627130891,2.5,0.6,523,667,2,2,11.141,2
7.32134628141991,2.5,0.1,507,533,2,2,2.828,2
7.32135471876447,2.5,0.9,507,744,2,2,6.625,2
7.32135472563287,2.5,0.2,519,560,2,2,4.641,2
7.32135473334595,2.5,0.7,525,686,1,2,2.516,2
7.3213547365162,2.5,0.5,501,635,2,2,2.344,2
7.32135474852604,2.5,1,521,754,1,2,2.75,2
7.32135475049363,2.5,0.5,522,645,1,2,4.375,2
7.32135475230752,2.5,0.3,511,588,1,1,3.531,2
7.321354756986,2.5,0.7,518,679,2,2,2.297,2
7.32135476476227,2.5,0.9,524,735,2,2,2.922,2
7.32135477288588,2.5,0.5,502,626,1,2,4.641,2
7.32135477604699,2.5,0.8,512,716,2,2,2.453,2
7.32135478544734,2.5,0.2,517,566,1,2,2.515,2
7.32135478783993,2.5,0.6,524,652,1,2,2.812,2
7.32135479118009,2.5,0.1,501,540,2,2,2.406,2
7.32135480052986,2.5,0.4,511,617,1,1,2.671,2
7.32135480824653,2.5,0.7,524,677,2,2,4.593,2
7.32135481830509,2.5,1,518,769,1,1,3.157,2
7.32135482665648,2.5,0.2,504,553,2,2,3.813,2
7.32135484184201,2.5,0.9,518,730,1,1,3.422,2
7.32135484693819,2.5,0.3,505,587,2,2,3.609,2
7.32136483539491,2.5,0.8,506,705,1,2,11.203,2
7.32136483829028,2.5,0.4,503,616,2,2,1.875,2
7.32136484337743,2.5,0.1,502,550,1,2,3.031,2
7.32136484791667,2.5,0.6,503,654,2,2,2.234,2
7.3213648583875,2.5,1,519,763,2,2,3.25,2
7.32136486696678,2.5,0.3,511,600,1,2,3.39,2
7.32136487023646,2.5,0.6,521,661,1,2,8.922,2
7.32136487847755,2.5,0.4,512,605,2,2,4.25,2
7.32136488986898,2.5,0.7,506,700,1,1,22.625,2
7.32136489281134,2.5,0.1,517,527,2,2,3.125,2
7.32136490275243,2.5,0.8,518,713,1,1,11.782,2
7.32136490716505,2.5,0.2,503,573,1,2,3.953,2
7.32136491346389,2.5,0.5,522,632,1,1,5,2
7.3213649203794,2.5,0.9,520,739,2,2,3.64,2
7.32136493739329,2.5,0.6,514,669,2,2,10.812,2
7.3213649469419,2.5,0.8,517,725,1,1,3.421,2
7.32136494975035,2.5,0.2,516,560,2,2,3.406,2
7.32137610298634,2.5,1,506,772,2,2,224.578,2
7.32137611419155,2.5,0.4,515,614,1,1,4.969,2
7.32137611741956,2.5,0.1,509,530,2,2,2.657,2
7.32137612066574,2.5,0.5,507,626,1,1,2.953,2
7.32137612455938,2.5,0.3,510,586,1,2,10.141,2
7.32137612691759,2.5,0.9,518,733,2,2,5.094,2
7.32137612986898,2.5,0.7,513,683,2,1,4.891,2
7.32137613210602,2.5,0.2,524,551,2,2,3.797,2
7.32137613595255,2.5,0.7,518,683,1,1,7.844,2
7.3213761415353,2.5,0.9,523,746,1,1,7.5,2
7.3213761453963,2.5,0.5,507,630,2,2,2.641,2
7.32137615473518,2.5,0.8,501,709,1,1,3.625,2
7.32137615937026,2.5,0.4,515,602,1,2,6.61000000000001,2
7.32137616140289,2.5,0.1,520,549,2,1,4.375,2
7.32137616458576,2.5,1,508,758,1,1,9.829,2
7.32137617159167,2.5,0.3,503,580,2,1,5.187,2
7.32137617489931,2.5,0.6,509,667,2,2,6.875,2
7.3213761821765,2.5,0.9,502,726,1,1,5.265,2
7.32137618893287,2.5,0.6,509,655,1,1,3.407,2
7.32137619241424,2.5,0.7,504,678,2,2,4.875,2
7.32137619803125,2.5,1,515,769,1,1,10.657,2
7.32137620289595,2.5,0.3,503,581,2,1,9.172,2
7.32137620687269,2.5,0.8,516,703,1,1,20.062,2
7.32137621354051,2.5,0.5,511,647,1,1,25.079,2
7.32140492280093,2.5,1,519,766,2,2,3.171,2
7.32140492917569,2.5,0.4,503,610,1,1,3.187,2
7.32140493326632,2.5,0.1,504,527,1,2,3.484,2
7.3214049377875,2.5,0.4,515,617,2,2,3.844,2
7.32140494456377,2.5,0.2,518,551,1,1,5.11,2
7.32140494892396,2.5,0.6,512,652,1,2,11.235,2
7.32140495540359,2.5,0.2,520,571,2,2,6.516,2
7.32140496940278,2.5,0.7,523,680,2,1,7.812,2
7.32140497530556,2.5,0.3,518,600,1,2,28.454,2
7.32140498253391,2.5,0.5,518,627,2,2,6.234,2
7.32140499977211,2.5,0.1,513,531,1,2,3.547,2
7.32140500524988,2.5,0.8,512,715,2,2,2.172,2
7.32140506779144,2.5,0.9,514,731,1,1,5.765,2
