Series 1: 
35.2907172411063,14.6506839823428
60.5687644764714,39.7372953497118
74.8672618929781,35.6828935125623
89.8621147031457,55.4570110664574
105.156989289886,71.6666996614734
120.426919802823,79.8586502484514
135.087799180409,92.2841644725129
150.337635856116,94.0173816641278

Series 2: 
34.9664442816701,10.420089877854
59.9091323025756,27.7126680260524
74.9171500405836,51.7183695286366
90.123334587136,39.4205452061843
104.84588125829,71.6676895056721
120.065230732683,63.6014491319073
134.787084512898,95.6258784867266
150.653594124285,95.5753964326022

Series 3: 
29.9928731217706,11.7722170530358
59.6118820897591,32.1679567636056
75.4770059192683,31.6720448201457
74.9039851127433,47.4867855799491
89.9133886326292,71.9379169718687
105.19440540059,83.6933066735287
120.152534990992,91.663532160037
135.707936570784,91.614039950113
150.653594124285,95.5753964326022

Series 4: 
29.6949300180152,16.0047908459221
59.8841882287728,19.6949300180144
75.1541187417101,27.8868806049941
89.9133886326292,71.9379169718687
104.859739077069,76.1219883990265
119.804010848692,79.6379149921804
135.089184962287,92.7295943618483
150.023756260765,93.127511729654

Series 5: 
29.3782788589076,14.2240611327791
60.1793597687724,14.5714964464605
74.9025993308653,47.0413556906153
90.2085601726288,66.8144834003132
104.867360877398,78.5718527903707
120.162235464138,94.7815413853867
135.108585908578,98.9656128125445
150.343178983628,95.7991012214679

Series 6: 
30.9310474531309,13.3282521331144
60.207075406331,23.4800942331677
75.1686694514284,32.5638944430154
89.8246985924415,43.430404054402
104.820937184487,63.6499514976341
119.766594737988,67.6113079801234
135.088492071348,92.5068794171798
150.603705976679,79.5399204165263

