"k_estimate","k_lower_95","k_upper_95","AIC_k","AIC_k_95","AIC_0","AIC_1","Estimate","Std. Error","z value","Pr(>|z|)","R2","model","filename","n_pairs"
1.2353,1.0741,1.4479,152.2936,154.2936,161.9536,156.4403,1.79351143225162,0.526077464927961,3.40921547076193,0.000651499995530355,0.534582376959947,"binomial","stubbs1994",63
