"k_estimate","k_lower_95","k_upper_95","AIC_k","AIC_k_95","AIC_0","AIC_1","Estimate","Std. Error","z value","Pr(>|z|)","R2","model","filename","n_pairs"
1.7909,1.651,1.9262,824.5631,826.5631,1045.9407,878.001,7.92925270428883,0.44900629154091,17.6595581257382,8.59095688998505e-70,0.666539973322307,"binomial","vandenberg2020",24
